"year","month","weighted_mean_micro","mean_micro","median_micro","sd_micro","max_micro","min_micro"
1999,"6",0.0789417391189882,0.0783656861547589,0.0754300728440285,0.0358154770473541,0.313004463911057,0.0157811734825373
1999,"7",0.0670030286759358,0.0670604813794385,0.0629236698150635,0.0292230112165357,0.241569921374321,0.01761887781322
1999,"8",0.151356571526723,0.138222689321292,0.0749484412372112,0.162981753159693,1.06381332874298,0.0250777825713158
1999,"9",0.0768365442147041,0.0795569081775233,0.0772485136985779,0.0404887029439628,0.384348571300507,0.0199841726571321
2000,"1",0.210259000749756,0.196842765407995,0.185385815799236,0.0886666735305727,0.66851007938385,0.0642121359705925
2000,"10",0.245022509599793,0.234788790494838,0.185658827424049,0.120907720684185,0.796078622341156,0.109836027026176
2000,"11",0.37266109353746,0.354878775715923,0.306587785482407,0.197827139036995,2.42829155921936,0.14114673435688
2000,"12",0.368151724776085,0.357064054016322,0.332032442092896,0.161489227073382,2.00087356567383,0.0847997888922691
2000,"2",0.25917421408444,0.234630987131846,0.176082506775856,0.130868934094421,0.706279218196869,0.0446300990879536
2000,"3",0.393990126891437,0.388555266063761,0.369893610477448,0.141034679230492,1.07985293865204,0.0603410005569458
2000,"4",0.880758991388512,0.883748758215088,0.743056654930115,0.541568128105875,10.2838344573975,0.237301886081696
2000,"5",0.537873879811699,0.521426210106807,0.505175769329071,0.169974368931656,1.32809960842133,0.197340250015259
2000,"6",0.257849150808837,0.24688323256983,0.230603292584419,0.0912468379409132,1.13237607479095,0.0479396097362041
2000,"7",0.141937580815258,0.138705339164416,0.136998519301414,0.0414641428543277,0.397497177124023,0.0439937487244606
2000,"8",0.0985128762988849,0.101522970978256,0.0998146720230579,0.0262913278659489,0.275557339191437,0.0457309819757938
2000,"9",0.118255639014964,0.116531223780434,0.105541296303272,0.0397606879018333,0.321362465620041,0.0372478552162647
2001,"1",0.345020985036209,0.317786827826593,0.297298640012741,0.163538019446482,1.25883138179779,0.0489877425134182
2001,"10",0.174574589558179,0.170713354289647,0.154361397027969,0.0612514900030009,0.651609241962433,0.0605844147503376
2001,"11",0.285868298449835,0.276812014598977,0.261456519365311,0.0978427714056313,1.58301639556885,0.122602887451649
2001,"12",0.379836572691881,0.366078169514674,0.311793237924576,0.238602485368289,4.1731390953064,0.0558652989566326
2001,"2",0.456921564973652,0.446314113395803,0.445889115333557,0.163956957940477,1.41107857227325,0.100684434175491
2001,"3",0.444877781560661,0.447441235649268,0.431152909994125,0.104992311547862,2.87897872924805,0.160533547401428
2001,"4",0.698566810754382,0.697284642415666,0.565301775932312,0.442768866505208,4.87037181854248,0.206921011209488
2001,"5",0.415788118836378,0.391834854877111,0.367279708385468,0.154854989697668,0.964704811573029,0.139966875314713
2001,"6",0.118727020810394,0.123228648749416,0.109486266970634,0.050778285440491,0.31591209769249,0.0419555120170116
2001,"7",0.109849872393278,0.113512305275239,0.102345936000347,0.0460931877995638,0.343483090400696,0.0347974449396133
2001,"8",0.0840439751325584,0.0884370068985834,0.0743153393268585,0.0478149667424527,0.447345167398453,0.0301622208207846
2001,"9",0.0558212205923946,0.0553429937497214,0.0491592511534691,0.0237627292921747,0.280407577753067,0.0265848785638809
2002,"1",0.221517971131623,0.206177335278337,0.180894434452057,0.106421560156794,1.19468438625336,0.0588573813438416
2002,"10",0.124949873300607,0.129164634772689,0.0873531028628349,0.115541217319795,0.962086915969849,0.0368957296013832
2002,"11",0.29842717335785,0.318113875203977,0.280977874994278,0.232206912999832,4.62964391708374,0.0573930963873863
2002,"12",0.193197763865855,0.185424333577457,0.181162461638451,0.0612681752168112,0.512273073196411,0.049188919365406
2002,"2",0.307290379047713,0.296758787706494,0.285444632172585,0.0715714412772674,0.780218720436096,0.107358954846859
2002,"3",0.453548564550572,0.454728524249014,0.407885491847992,0.179710778735625,2.41760349273682,0.19548274576664
2002,"4",0.6106144492549,0.582329047297375,0.538633644580841,0.300278066168749,2.98158526420593,0.108259096741676
2002,"5",0.331918647393259,0.310699412045385,0.326395213603973,0.138730330857789,0.870174467563629,0.0263509061187506
2002,"6",0.15182692095296,0.145389410789207,0.121205870062113,0.0770180135503292,0.503255426883698,0.0311927050352097
2002,"7",0.137067041693531,0.131345063579811,0.116142049431801,0.0755078345364837,0.653058528900146,0.0327077619731426
2002,"8",0.0901795064062389,0.0933899245596979,0.0719219781458378,0.0720174346004754,0.705187976360321,0.0243630278855562
2002,"9",0.0746357313849035,0.0779684107036717,0.0732612609863281,0.0409068309392652,0.446729689836502,0.0295271426439285
2003,"1",0.239861576277693,0.226842233576437,0.230486825108528,0.0853222825001093,0.660719990730286,0.048206802457571
2003,"10",0.201564282608754,0.199941634032732,0.164245501160622,0.120821320599178,1.03439521789551,0.0470589809119701
2003,"11",0.334484570380983,0.317600935266276,0.308356404304504,0.0948775182690641,0.882029712200165,0.124036222696304
2003,"12",0.270032889147582,0.266370242541877,0.269616991281509,0.0576445688893368,1.09904909133911,0.135571137070656
2003,"2",0.259397374933712,0.240710788920777,0.24235500395298,0.0946033335792347,0.603992104530334,0.0915250703692436
2003,"3",1.081337452113,1.02825601253718,0.90833854675293,0.546708690614525,2.65729403495789,0.301023125648499
2003,"4",0.651266945191658,0.655909042996869,0.667181551456451,0.21597126621363,1.69800412654877,0.159556224942207
2003,"5",0.376733089286905,0.373135762437694,0.383124649524689,0.106367027549042,0.712281942367554,0.0815742909908295
2003,"6",0.178342826048496,0.175903471385894,0.168978370726109,0.0466323983432397,0.353640109300613,0.0771931782364845
2003,"7",0.106968382899519,0.112997418310223,0.0979710593819618,0.0572471662529817,0.550105929374695,0.0471600778400898
2003,"8",0.243134501033661,0.236370725509899,0.19851241260767,0.171075135729748,1.49269771575928,0.0618410781025887
2003,"9",0.0936640456540413,0.0981405536499484,0.0840082839131355,0.0442073791381647,0.328601956367493,0.0388800017535686
2004,"1",0.288074915634107,0.271885486931479,0.254464417695999,0.105987089824478,0.866234421730042,0.108736537396908
2004,"10",0.152776893414177,0.158434148905364,0.141291931271553,0.0723278007181832,0.497450858354568,0.048781655728817
2004,"11",0.429987578201455,0.434556640926649,0.419280558824539,0.152134328379973,2.15992093086243,0.129067435860634
2004,"12",0.290143194370372,0.285152790100879,0.285400986671448,0.0718511421367335,0.796347439289093,0.11027754843235
2004,"2",0.287081792853875,0.274394765362029,0.270509392023087,0.0800735549319811,2.157062292099,0.103705629706383
2004,"3",0.301262755829978,0.303860239961833,0.305294185876846,0.0469091306900639,0.487870156764984,0.120808757841587
2004,"4",0.452464338417327,0.443654073020515,0.439681172370911,0.130459251692852,0.976210355758667,0.183801680803299
2004,"5",0.330753281671752,0.314813230932639,0.305022343993187,0.103236800863776,0.690456032752991,0.10080549120903
2004,"6",0.16339757462921,0.155466458815762,0.143731936812401,0.0518318556023831,0.415444552898407,0.0805821418762207
2004,"7",0.0952027046839207,0.0937398803028142,0.0888415984809399,0.0197479891648677,0.185310333967209,0.0435202978551388
2004,"8",0.0878001639015689,0.0859876092098658,0.0831492692232132,0.0188281733419928,0.156884253025055,0.0437128618359566
2004,"9",0.0726648061986065,0.0735765088248362,0.0716006457805634,0.0232094764653519,0.200498580932617,0.0355845130980015
2005,"1",0.247276000361959,0.248913375655276,0.247751653194427,0.0699909964372125,1.26399314403534,0.0799755826592445
2005,"10",0.193366462691598,0.193731331353929,0.189572051167488,0.0630578620307134,0.904726564884186,0.0453676134347916
2005,"11",0.707197036396198,0.725132787180982,0.672002553939819,0.301592731396142,2.77732086181641,0.177880093455315
2005,"12",0.322724331449738,0.326013342481232,0.310048490762711,0.0920584706743216,0.807794749736786,0.112630695104599
2005,"2",0.294645327804041,0.291422304503149,0.28840708732605,0.0398396123317784,0.428554713726044,0.146803721785545
2005,"3",0.376249349272765,0.371818568638916,0.358759999275208,0.0576287463371271,0.64073634147644,0.25772961974144
2005,"4",0.440647648213196,0.437414540982394,0.402165204286575,0.141605234730427,0.968667089939117,0.218167170882225
2005,"5",0.297720401534969,0.296435891129671,0.285413935780525,0.0762755711993675,0.712442398071289,0.136498093605042
2005,"6",0.142359777911539,0.142873389752031,0.131624415516853,0.0583261324175572,0.416721314191818,0.0479033142328262
2005,"7",0.116996194916098,0.116887636348491,0.116653982549906,0.0228121392624901,0.188380643725395,0.0512513890862465
2005,"8",0.0913181798585958,0.0945779179083706,0.0903384611010551,0.026434736725452,0.183490291237831,0.0440677925944328
2005,"9",0.0733880697583498,0.074262321007433,0.0690521746873856,0.0237448125439762,0.199597224593163,0.0387519560754299
2006,"1",0.281857733667053,0.274206136550801,0.272253438830376,0.0583604396936584,0.463865965604782,0.122636578977108
2006,"10",0.213897579668136,0.208631753477026,0.183628767728806,0.0835195106116491,0.703729391098022,0.0932683721184731
2006,"11",0.526659952644094,0.494837829613221,0.423340260982513,0.224083498920631,2.13985204696655,0.151831403374672
2006,"12",0.399765186117136,0.381000609182776,0.333134263753891,0.138277459986976,1.10074126720428,0.107820600271225
2006,"2",0.333388930883357,0.328113667446871,0.320793837308884,0.0636119511447771,0.627962410449982,0.173667639493942
2006,"3",0.607228374789349,0.618911215937567,0.613066613674164,0.195648766905995,1.10989880561829,0.125520408153534
2006,"4",0.470113574207004,0.464700723620329,0.447166800498962,0.111884356587415,1.03990519046783,0.20812962949276
2006,"5",0.269999486592955,0.26179284712314,0.198595993220806,0.181565782607221,1.03508937358856,0.055223360657692
2006,"6",0.15873294430596,0.151757618716032,0.127193324267864,0.0794969953662831,0.519468367099762,0.0554269589483738
2006,"7",0.125793354042565,0.125508104571473,0.125473782420158,0.0347516390646994,0.242274299263954,0.0527562461793423
2006,"8",0.180676129358158,0.188949199396692,0.1408876106143,0.153855082451924,1.28289210796356,0.0443769618868828
2006,"9",0.104519470730569,0.107426622032028,0.0985453650355339,0.0369326904892307,0.300905913114548,0.0468902960419655
2007,"1",0.36259011897004,0.339237352291532,0.297984197735786,0.391123045133729,10.0716667175293,0.0312035009264946
2007,"10",0.254977173293213,0.22877461106967,0.202012419700623,0.220985276992015,7.27720546722412,0.0508706532418728
2007,"11",0.315404401437751,0.307986372596613,0.292853802442551,0.064816887274429,0.657263219356537,0.149269998073578
2007,"12",0.265165862352393,0.260183594029505,0.264647200703621,0.0791950993421265,0.602341175079346,0.0983966737985611
2007,"2",0.297318234373316,0.286364650601335,0.280628323554993,0.112470543378708,1.07730317115784,0.119736261665821
2007,"3",0.494204138559702,0.494375945567838,0.416977927088737,0.190578682301802,1.30815660953522,0.219688937067986
2007,"4",0.473229243750628,0.493116805306815,0.507571041584015,0.177543612458488,0.947673261165619,0.198997631669044
2007,"5",0.317339897611835,0.312341858421073,0.30072620511055,0.0543854203292183,0.681286573410034,0.202558264136314
2007,"6",0.215682301477779,0.204588530095579,0.163178712129593,0.111662042143184,0.659966289997101,0.064119316637516
2007,"7",0.190650931556896,0.182449555384271,0.170921079814434,0.0597382936048953,0.408522307872772,0.0540690124034882
2007,"8",0.100099607341448,0.100787951698449,0.0959578678011894,0.0291663389912984,0.232519447803497,0.0470449067652225
2007,"9",0.107494179891335,0.102815120442998,0.0690661258995533,0.0622451517790863,0.383657723665237,0.0374960415065289
2008,"1",0.309968137949406,0.299513867242637,0.290294229984283,0.114223773063157,1.38212943077087,0.0680067539215088
2008,"10",0.196397025615742,0.19045965092524,0.149301536381245,0.11069412084815,0.67205947637558,0.0716530531644821
2008,"11",0.358041720647383,0.356035999655281,0.346624165773392,0.162021916180266,1.37795960903168,0.0699604079127312
2008,"12",0.263895916930301,0.277659349812429,0.240160673856735,0.123169803204009,0.807791173458099,0.0833411440253258
2008,"2",0.301273297863862,0.298674112483991,0.30479222536087,0.0734004339252725,0.453762114048004,0.10535242408514
2008,"3",0.360440178829431,0.361122526923757,0.362190663814545,0.0604346307889597,0.621759712696075,0.194852128624916
2008,"4",0.471976293559834,0.459519569413837,0.443221941590309,0.14347664940621,0.925602197647095,0.190045788884163
2008,"5",0.471069561645524,0.461174765024147,0.460559248924255,0.120192137883694,0.884429156780243,0.114291064441204
2008,"6",0.234195677340802,0.230260106880708,0.175363510847092,0.107341159715409,0.64091968536377,0.0729434713721275
2008,"7",0.141339502091221,0.139008066217028,0.13008189201355,0.0442404037091011,0.352601379156113,0.0521479249000549
2008,"8",0.0931180711973053,0.0933833113836858,0.0890810340642929,0.0427071991317887,0.5759357213974,0.0496006831526756
2008,"9",0.108093106267257,0.10674380778285,0.102904051542282,0.0330415942557839,0.460843920707703,0.0576382130384445
2009,"1",0.251843951994432,0.240861962362904,0.239647597074509,0.0694665724033866,0.517198204994202,0.0675837844610214
2009,"10",0.199086903505728,0.195360358091532,0.180752530694008,0.0680833514984739,0.643300414085388,0.0870213136076927
2009,"11",0.21437005125318,0.218020819755776,0.198009930551052,0.124881166480413,0.751183390617371,0.0394331999123096
2009,"12",0.169548037097739,0.173162279308987,0.15052917599678,0.0954825955479636,1.171107172966,0.0524016097187996
2009,"2",0.294734722446172,0.287958360812365,0.289391696453094,0.0553019940530372,0.460631817579269,0.0945006236433983
2009,"3",0.395452403963143,0.388305530863018,0.374983966350555,0.0979118131666702,0.662899672985077,0.150752156972885
2009,"4",0.441866578632753,0.463583699958393,0.43219131231308,0.133235198291895,0.942034184932709,0.20025922358036
2009,"5",0.313619306343485,0.307683240360433,0.306954801082611,0.0692206660767747,0.604676902294159,0.161349341273308
2009,"6",0.141892948084364,0.141524162625358,0.142408289015293,0.0397879994989597,0.311938256025314,0.029754962772131
2009,"7",0.0972890754486817,0.100757685401386,0.0981824733316898,0.0490589015728319,0.579867899417877,0.0346727408468723
2009,"8",0.0940215417224267,0.0993854820198004,0.0889306999742985,0.0496044286666614,0.418732315301895,0.0384144298732281
2009,"9",0.0952829101230667,0.0969526328122253,0.0838755071163177,0.0438531030053909,0.5301593542099,0.0451284497976303
2010,"1",0.221409832622231,0.212737765832107,0.212668590247631,0.0536881696381565,0.417497873306274,0.0667687207460403
2010,"10",0.298971494506476,0.290646203473976,0.245877966284752,0.157176164233425,1.05552780628204,0.111293189227581
2010,"11",0.351685925465065,0.366887057837092,0.375729948282242,0.201031330440494,0.922842800617218,0.0628657713532448
2010,"12",0.307517997774365,0.292777959696943,0.265073955059052,0.135661750730027,0.959400713443756,0.0519361682236195
2010,"2",0.289917002157647,0.281136504753613,0.285416573286057,0.0694445161319503,0.60512912273407,0.0649967342615128
2010,"3",0.304814297697231,0.31346660667818,0.320473104715347,0.0821399654044553,0.80754953622818,0.109919227659702
2010,"4",0.556320038343397,0.555853095136658,0.556995898485184,0.158356353905805,1.10261464118958,0.245085448026657
2010,"5",0.318611428116221,0.303853839605043,0.310242876410484,0.0910307974484623,0.589247345924377,0.12684054672718
2010,"6",0.144015656844621,0.144166043064542,0.137844100594521,0.0389901034516889,0.350381702184677,0.0849715322256088
2010,"7",0.125872098582574,0.124524654917379,0.108498994261026,0.0558131424364924,0.371536046266556,0.0395901165902615
2010,"8",0.0824178639003235,0.0816110962175594,0.0724388137459755,0.0325606960112999,0.264012277126312,0.0399396978318691
2010,"9",0.118865409044302,0.115821425713339,0.0923600792884827,0.059623768807603,0.399163365364075,0.0547897927463055
2011,"1",0.323504238118416,0.304461806183373,0.267587259411812,0.215335620388975,1.97648644447327,0.0697260648012161
2011,"10",0.230119821669445,0.224964157961489,0.214299239218235,0.104237918601797,0.772438943386078,0.0667990148067474
2011,"11",0.515087121123737,0.509032343124241,0.465519487857819,0.266894356411635,1.54860651493073,0.101881913840771
2011,"12",0.279583164505993,0.280632717957926,0.241360850632191,0.144542392163361,1.6244820356369,0.0407229997217655
2011,"2",0.358537228581229,0.348352292485478,0.352398186922073,0.0992515237526376,0.751019895076752,0.09108517318964
2011,"3",0.466326246652159,0.447415748625395,0.380530834197998,0.172019363998352,1.18646597862244,0.119716189801693
2011,"4",0.491307604747214,0.478345915648758,0.410565093159676,0.242083655415544,2.64776062965393,0.190495818853378
2011,"5",0.178210580975914,0.178756248241107,0.144823879003525,0.0967168854969288,0.611136794090271,0.0570591166615486
2011,"6",0.130951586512897,0.12557558847588,0.098871074616909,0.0676128845149631,0.393555223941803,0.0431307516992092
2011,"7",0.11570259926005,0.112259967028171,0.104210741817951,0.0368115755996472,0.308050930500031,0.0499868281185627
2011,"8",0.109970854006993,0.109509954544756,0.0964071527123451,0.0698243781787325,0.761411845684052,0.0379956513643265
2011,"9",0.140716861632057,0.143104654205969,0.110441781580448,0.121968948240437,1.02258121967316,0.0362137816846371
2012,"1",0.281220328949015,0.280490855625305,0.27092120051384,0.102360834698084,1.44771659374237,0.118568859994411
2012,"10",0.134446795672127,0.131445137690368,0.124834440648556,0.0354236940334562,0.40437775850296,0.0677952319383621
2012,"11",0.207442329194242,0.213836127756835,0.173581600189209,0.142540700273264,1.07250869274139,0.0574841685593128
2012,"12",0.187514395658224,0.189287698030246,0.159475207328796,0.100032768237133,0.746935725212097,0.0640864446759224
2012,"2",0.321086172834609,0.304446617712372,0.302077308297157,0.0837430865427138,0.523341774940491,0.128058791160583
2012,"3",0.472737382404891,0.484078503295788,0.435957372188568,0.156039752616902,1.04681468009949,0.221301361918449
2012,"4",0.586599439918,0.590182803874881,0.576607942581177,0.159426338079918,1.19526338577271,0.262325823307037
2012,"5",0.30257113994762,0.287891813969197,0.221047654747963,0.173075786314399,0.988478064537048,0.0932884365320206
2012,"6",0.16681023607213,0.156163706739609,0.14635594189167,0.0607477031968095,0.406429201364517,0.0665379613637924
2012,"7",0.159653944575964,0.153194032382821,0.155247628688812,0.0402650310579098,0.268648087978363,0.0555643327534199
2012,"8",0.110202243651836,0.110109725071484,0.109760738909245,0.0316827226891354,0.189134016633034,0.0385741889476776
2012,"9",0.0930064495179433,0.0929433705732974,0.101186439394951,0.0273728823884652,0.143495455384254,0.0381464399397373
2013,"1",0.24167189634755,0.227036317859925,0.177877902984619,0.118108581769613,0.706237077713013,0.0800808593630791
2013,"10",0.106569455240198,0.106550478621794,0.0921394675970078,0.0582718536448704,0.554140388965607,0.0306281764060259
2013,"11",0.387692228081326,0.372231810583089,0.258900165557861,0.264764708315104,1.61078524589539,0.116716228425503
2013,"12",0.393829921696694,0.369059451623169,0.335573270916939,0.198309984713391,1.80816054344177,0.106104269623756
2013,"2",0.21787722385877,0.208285018733477,0.203400693833828,0.108665553859497,0.834832668304443,0.0561634786427021
2013,"3",0.316837083280825,0.301694378041158,0.294002950191498,0.0848796241455373,0.513170957565308,0.0852596163749695
2013,"4",0.529115739138852,0.518536101307168,0.472661569714546,0.172205909955508,1.32034492492676,0.246352732181549
2013,"5",0.46303750554843,0.434920419242983,0.391996368765831,0.184682487010805,1.1440201997757,0.0513368844985962
2013,"6",0.2108648267141,0.21731178924591,0.199815966188908,0.0677532399677356,0.616326928138733,0.102984517812729
2013,"7",0.169967079690636,0.176651297800564,0.136571332812309,0.0968925711161956,0.560120522975922,0.0323761738836765
2013,"8",0.0971949426427481,0.100897274747473,0.0971431881189346,0.0407887387366841,0.353356778621674,0.0400647297501564
2013,"9",0.0631732896753828,0.0646500705179692,0.0612038113176823,0.0220864798415724,0.152229115366936,0.0273082703351974
2014,"1",0.35637179132595,0.330879204798153,0.304343640804291,0.13032677250717,0.733728051185608,0.118127599358559
2014,"10",0.192933865840817,0.193431736245681,0.129091188311577,0.189463387635195,1.23880612850189,0.0315568782389164
2014,"11",0.553606153791459,0.500167721340062,0.31890207529068,0.363571259927701,1.86074233055115,0.0747886151075363
2014,"12",0.330596344141733,0.307638934534538,0.249647662043571,0.198584710326617,1.87131261825562,0.0685386061668396
2014,"2",0.327679741544224,0.302173626170715,0.265158757567406,0.150479383502907,1.02131628990173,0.0887475982308388
2014,"3",0.324086969123106,0.306456110062275,0.299520090222359,0.109280690364968,0.88849401473999,0.112196519970894
2014,"4",0.381177217239797,0.393103052210118,0.364343285560608,0.140252535481254,1.37917149066925,0.168470069766045
2014,"5",0.262798360804565,0.260736867723842,0.200826421380043,0.194222194909065,1.5510401725769,0.0716440603137016
2014,"6",0.104850982772868,0.104457650184565,0.0770834758877754,0.0759344504741953,0.528058350086212,0.0189849976450205
2014,"7",0.0741349567326293,0.0743574440370358,0.0649214312434196,0.0363710683456455,0.254650145769119,0.0294792223721743
2014,"8",0.048560659178469,0.0490659584560279,0.0470048449933529,0.0120794497041488,0.116069175302982,0.0294482037425041
2014,"9",0.0547731442744536,0.0551655383371323,0.051628390327096,0.0166070817188499,0.187646150588989,0.0288727860897779
2015,"1",0.301731006141664,0.271020336467191,0.163527518510818,0.241254922699499,1.46025681495667,0.054940689355135
2015,"10",0.167036199398086,0.16461755734705,0.151771768927574,0.07031651763289,0.616066098213196,0.049965251237154
2015,"11",0.358791713930992,0.324462384672047,0.201016739010811,0.239283235626869,1.45904493331909,0.104004174470901
2015,"12",0.413857782730688,0.371079570147865,0.293074131011963,0.273432379970015,8.06291675567627,0.0837873965501785
2015,"2",0.286454554592595,0.258640795239478,0.233269065618515,0.136828332603107,0.716673970222473,0.0582568980753422
2015,"3",0.428359414428052,0.394233775335571,0.37778040766716,0.218549363490221,1.06220901012421,0.0665623843669891
2015,"4",0.476307547672732,0.468567469841055,0.406889423727989,0.214772371039091,1.42588913440704,0.170347452163696
2015,"5",0.198943768048124,0.192238935526313,0.174321793019772,0.0834356252381861,0.524331331253052,0.0567366853356361
2015,"6",0.0790418783027846,0.0760151045815002,0.0676452741026878,0.0298476305370453,0.217083141207695,0.0267485212534666
2015,"7",0.0476273977282488,0.048888697135452,0.0406559891998768,0.0272672251646836,0.19877789914608,0.0187064725905657
2015,"8",0.0695822776666926,0.0718723333243234,0.0582438837736845,0.0403344899936614,0.396738976240158,0.0358806475996971
2015,"9",0.0671836085803741,0.0745133560775778,0.0535003747791052,0.0602734377536026,0.599380135536194,0.0289505403488874
2016,"1",0.273364227962535,0.265543403646348,0.257467165589333,0.0828150651523721,0.731668412685394,0.0662292912602425
2016,"10",0.125969032991555,0.132070854877227,0.110934820026159,0.0668273813171832,0.421651184558868,0.0530173145234585
2016,"11",0.335706450994021,0.305833740405215,0.212418660521507,0.206536346396747,1.13919711112976,0.0813729092478752
2016,"12",0.286021660763257,0.26588788743547,0.253171622753143,0.128239587661032,0.806353569030762,0.00491113774478436
2016,"2",0.32153960000609,0.308404728215753,0.306039810180664,0.070916534188141,0.516191303730011,0.107819259166718
2016,"3",0.429036369552349,0.42724549666496,0.414650917053223,0.100684005193003,1.03942668437958,0.181114569306374
2016,"4",0.320430851709153,0.322156270007656,0.322609931230545,0.0561348302118896,0.487863153219223,0.138631820678711
2016,"5",0.388787511572504,0.37554858332721,0.356814354658127,0.125982343822955,0.930825352668762,0.0460966229438782
2016,"6",0.244637255230965,0.231051806870978,0.202089987695217,0.1137233116818,0.765077590942383,0.051170077174902
2016,"7",0.117878776384963,0.11535289734646,0.116915140300989,0.025196282280838,0.216426968574524,0.0477013178169727
2016,"8",0.0823660599664281,0.0879900354206588,0.0776727944612503,0.0461839466001152,0.369858831167221,0.0308485589921474
2016,"9",0.0579422971359854,0.0600725316397991,0.0590772740542889,0.0174571556330926,0.166631281375885,0.0333021953701973
2017,"1",0.263346838093012,0.251372715712421,0.248538963496685,0.0747538478816585,0.540421187877655,0.101623088121414
2017,"10",0.179802506830374,0.172498882305355,0.141259133815765,0.0802408401538081,0.585374414920807,0.0726067870855331
2017,"11",0.5266661382849,0.516699722244658,0.439661532640457,0.299694774539424,1.98508453369141,0.146699368953705
2017,"12",0.324771480375503,0.295268013756756,0.202701583504677,0.224527144611195,3.17943429946899,0.106901861727238
2017,"2",0.369437187754215,0.356934056627772,0.372132956981659,0.0980325420220502,0.71150141954422,0.115362226963043
2017,"3",0.386779080514333,0.383473796154963,0.382908850908279,0.0901087848791245,0.737688302993774,0.155488267540932
2017,"4",0.632970677241291,0.641111227512641,0.522978216409683,0.336792925337301,2.16614770889282,0.302140384912491
2017,"5",0.354595792385389,0.346270739446888,0.322961151599884,0.111517657009457,0.843377351760864,0.157319635152817
2017,"6",0.20418074897824,0.200457958521061,0.178125411272049,0.0754709230775323,0.541678249835968,0.0982143729925156
2017,"7",0.143288373530284,0.150913932162122,0.14088249206543,0.0482612933235812,0.504770934581757,0.0637038201093674
2017,"8",0.101076795490712,0.106462817631411,0.0889435075223446,0.055256793293975,0.373006254434586,0.0325988754630089
2017,"9",0.0934567963968342,0.0952120960733539,0.0892051309347153,0.0287397846045215,0.249357029795647,0.0474180355668068
2018,"1",0.367024568985328,0.338231548875993,0.351049602031708,0.146365148870878,0.812284111976624,0.0913195759057999
2018,"10",0.243828762123743,0.230467627841563,0.167938247323036,0.164123993881422,0.959349989891052,0.0519749075174332
2018,"11",1.08551522916549,0.975809340030219,1.00650507211685,0.516890001659912,2.55771636962891,0.161034479737282
2018,"12",0.648165365411979,0.628330567040812,0.597965836524963,0.225119218177301,1.46592390537262,0.156790927052498
2018,"2",0.453214970546903,0.427715805699698,0.403876632452011,0.196012998609281,0.966945290565491,0.0707213133573532
2018,"3",0.331523642527614,0.327985149035335,0.325311154127121,0.0640273380609839,0.768061280250549,0.117130763828754
2018,"4",0.394732714998501,0.398620796450939,0.364672660827637,0.145757039183088,1.11065268516541,0.177803799510002
2018,"5",0.41032147724427,0.386393978507453,0.339587211608887,0.179914555588,1.15687596797943,0.0952706262469292
2018,"6",0.171855207046472,0.161606387791377,0.162193045020103,0.0564679059425776,0.380487143993378,0.0514007061719894
2018,"7",0.117071530761097,0.112523916029474,0.116763889789581,0.0267553472685501,0.208572030067444,0.0320153497159481
