"year","month","weighted_mean_sst","mean_sst","median_sst","sd_sst","max_sst","min_sst"
2004,3,5.91555215358048,6.03890519530508,5.73596096038818,1.15377540373792,9.84624481201172,4.21449756622314
2004,4,7.12837378602137,7.16144602490168,7.20833683013916,0.954910324035295,9.72562313079834,4.7266640663147
2004,5,11.7243630756339,11.9440626524707,11.9824962615967,2.01953233703727,18.3179130554199,8.20266437530518
2004,6,15.8559982137019,16.1385408757606,16.0815658569336,2.53891010826057,21.7481575012207,11.2315616607666
2004,7,21.1099396068449,21.332843909848,21.0786952972412,1.85113023487106,25.8286361694336,16.5692844390869
2004,8,22.305137457504,22.4526177200042,22.3882942199707,1.18821159074513,24.6131973266602,19.0391292572021
2004,9,22.3880295784894,22.398369532661,22.3252601623535,0.958717547906626,24.8581771850586,18.0256500244141
2005,1,9.28178752155599,9.43379715136551,9.55099821090698,1.3840966632405,12.1412506103516,6.39000177383423
2005,10,19.7500674386954,19.7752838259333,19.7888078689575,0.67869798844907,22.0305862426758,16.7839984893799
2005,11,14.4299144462616,14.4751873760099,14.5549983978271,1.13197493408806,19.1100025177002,10.8597583770752
2005,12,10.8088421831212,10.9502799579651,10.8486561775208,1.59037950944327,14.0266704559326,8.19599628448486
2005,2,6.45364370156302,6.54935395685563,6.39470529556274,0.981413938887003,10.0550003051758,4.78499221801758
2005,3,5.37397650337605,5.57349063188719,4.92106175422668,1.49800163452302,11.0599975585938,3.85472106933594
2005,4,6.68167911622769,6.7680739641098,6.62111377716064,0.82451325525919,10.2210512161255,5.18722295761108
2005,5,10.1576426020642,10.1942647995511,9.67424821853638,1.78066939180723,16.0664253234863,7.16124725341797
2005,6,16.8638629169075,16.9546237708146,17.0375003814697,1.66884265111574,20.9511756896973,11.6076850891113
2005,7,21.8306177508329,21.9629778328924,22.2570457458496,1.91272445249248,25.2930374145508,17.173152923584
2005,8,24.4422657939717,24.5870258307118,24.4169292449951,1.3362270162219,27.1126079559326,20.5142116546631
2005,9,23.6940805761141,23.7930190950644,23.7865076065063,1.09882801995349,25.4169216156006,18.6765975952148
2006,1,9.53151512113165,9.70972345354371,9.56455039978027,1.37031381072811,12.645001411438,7.00999784469604
2006,10,18.0542824959336,18.152895131113,18.498607635498,1.18288592632607,20.4318161010742,14.8572778701782
2006,11,14.8317718722691,14.9587357973897,14.8644156455994,0.990029045889673,17.9789485931396,12.4833316802979
2006,12,13.0487361697747,13.1169096545169,13.4307284355164,1.10441042180127,16.3358306884766,10.8433332443237
2006,2,8.07963750220777,8.25017140848656,8.14743661880493,1.41334799734145,11.4684591293335,5.99444389343262
2006,3,6.89066995862046,7.11724584724552,6.55702567100525,1.67659423911494,12.2218704223633,4.77749919891357
2006,4,8.58427058366672,8.71556881964321,8.52399730682373,1.26996986093915,13.8800020217896,6.37676572799683
2006,5,14.8128553500605,14.8659570005551,15.383590221405,2.77157083849107,19.8899993896484,8.62384510040283
2006,6,17.1631165402969,17.3328320508364,17.5306119918823,1.7710506646794,21.0377101898193,12.9031562805176
2006,7,22.3494835444804,22.4986761271198,22.6947631835938,1.74252423959154,25.2547550201416,17.0921039581299
2006,8,24.0307363189985,24.1819545128141,24.4413328170776,1.8028620231861,26.9150047302246,19.410587310791
2006,9,21.5584946622338,21.5855275742879,22.1273880004883,1.47921130972113,23.5754566192627,17.7409973144531
2007,1,11.4021495409254,11.5390925412905,11.5585465431213,1.52589936291362,14.3826656341553,8.31285762786865
2007,10,17.917810348462,18.1781770879839,17.4015798568726,2.17947601386115,23.23583984375,14.8073806762695
2007,11,12.7584318749559,12.9264097717511,12.5336313247681,1.41094074152893,20.5430030822754,10.4731588363647
2007,12,10.546897985895,10.6504046498378,10.0383348464966,1.34239340394035,15.5259981155396,9.228928565979
2007,2,8.44702862908774,8.72651185331737,8.00706243515015,2.51178362562744,14.8404741287231,4.66062164306641
2007,3,6.69411650347254,6.90680904549633,6.66650152206421,2.11225285369044,11.9403676986694,3.6385715007782
2007,4,6.67643007325356,6.81866379797207,7.13307523727417,1.70441880072909,10.7926263809204,3.94555568695068
2007,5,10.1370846699249,10.2613660193754,10.2889633178711,1.42635444801808,13.6812992095947,7.12397718429565
2007,6,15.4371602279512,15.6551491709521,15.7849855422974,2.28782307596115,20.2773952484131,11.6528921127319
2007,7,20.9823004867504,21.1535063826758,21.5673913955688,2.00854013954169,25.167501449585,16.3582363128662
2007,8,23.2473363176854,23.3855761833206,23.6978225708008,1.80146468738374,26.546667098999,18.3279552459717
2007,9,21.2521280734595,21.408928612494,21.8313970565796,2.00770422850145,24.4908695220947,16.8999996185303
2008,1,9.99425849236943,10.0592534734431,9.49796867370605,1.50092767691034,15.1654577255249,7.66947841644287
2008,10,18.2858367830345,18.3971096816266,18.497670173645,1.36450296606643,21.6566677093506,15.275239944458
2008,11,15.690766571497,15.5953811538526,15.0814356803894,2.13464074032987,21.5966701507568,11.4612503051758
2008,12,12.8100026324586,12.817271499326,12.919819355011,1.39670831837884,16.1257133483887,9.31000232696533
2008,2,8.47240777291782,8.57801637904167,8.53833389282227,1.01332855846858,12.2414989471436,5.84937477111816
2008,3,7.40161429624109,7.57245866491206,7.24649024009705,1.23211581870672,11.5573892593384,4.9800009727478
2008,4,9.82142513272239,10.2141042299743,9.24625205993652,3.001124746207,17.3955554962158,5.40363359451294
2008,5,10.5352129366683,10.6910157467464,10.7683310508728,1.98672483995861,18.0210342407227,7.14300060272217
2008,6,17.4174131585942,17.6374773748371,17.4386310577393,2.40442135234658,22.9347991943359,12.8999996185303
2008,7,23.2304871860775,23.3644004463463,23.5237503051758,1.80339470225654,25.9599990844727,19.4805736541748
2008,8,23.0609216718574,23.240632499771,23.0942516326904,2.12670769415285,26.351110458374,19.1607990264893
2008,9,21.0948681200958,21.3234838081972,20.6600017547607,2.1001663363609,25.5050029754639,16.9434947967529
2009,1,9.68864102379717,9.88253683444861,9.84167003631592,1.83055578093976,13.9093322753906,6.47125053405762
2009,10,17.9635844721483,18.088520517177,18.1281127929688,1.03190154359994,20.285551071167,14.8575000762939
2009,11,18.5456201604324,18.4417597290373,17.4490032196045,2.34878971817568,23.3180751800537,14.8041610717773
2009,12,15.8502414960929,15.8503896005787,15.5406942367554,1.37472833517108,20.3099975585938,13.0074996948242
2009,2,7.22755421956944,7.45458130656963,6.88350057601929,2.10376431436001,12.9597368240356,4.21399831771851
2009,3,7.50329043641552,7.68934539827163,7.54083442687988,1.43716057026608,12.8389272689819,4.75500249862671
2009,4,8.0014589701789,8.16648945595913,7.96452355384827,1.28293269281193,12.1222724914551,5.63952350616455
2009,5,12.2537793933496,12.3955000554238,12.3480620384216,1.1693238327283,15.6790895462036,9.49845504760742
2009,6,18.1643859947297,18.2416823345379,18.1652774810791,1.02100625743094,20.7950019836426,15.1353826522827
2009,7,21.8087197721664,21.8696868869373,21.9363031387329,0.837925810273535,23.6862468719482,19.4168167114258
2009,8,23.7174124670752,23.8563227479475,24.2300004959106,1.82690211582324,26.7950000762939,19.8399982452393
2009,9,22.1514367129318,22.1753639440284,22.6899967193604,1.49577974200588,24.029088973999,16.8204746246338
2010,1,9.5569367579615,9.70246563816913,9.53900051116943,1.33658633335862,12.6150007247925,7.06667566299438
2010,10,17.5798781942708,17.6548289913789,17.8677291870117,0.982860879977714,19.7820835113525,14.8364963531494
2010,11,14.6615570747597,14.732867631828,14.5582609176636,1.2697111661696,18.0818195343018,12.28125
2010,12,11.4279611767197,11.5768560036942,11.4133329391479,1.14139792148224,14.3442888259888,9.27000045776367
2010,2,7.73022329604958,7.88044413923072,7.35555362701416,1.28328608404872,10.6492834091187,5.6971435546875
2010,3,7.94964998535938,8.04247969615656,7.72611021995544,1.40033544496334,13.4921417236328,6.15940952301025
2010,4,8.95447499307207,9.04967849958964,9.08041477203369,0.92449909485313,13.0999965667725,6.74158048629761
2010,5,11.8113458461307,11.9610764776062,11.9274621009827,1.55122499042556,16.6976165771484,8.77199935913086
2010,6,17.98153369425,18.1971976981454,18.4262666702271,2.10870470347641,22.7080345153809,13.4646625518799
2010,7,22.8377391541696,23.0055000156427,23.4910297393799,2.41981996960698,25.8753528594971,17.6250019073486
2010,8,24.3245071843401,24.4376193393527,24.5409317016602,1.47692078948235,26.5977783203125,20.1568012237549
2010,9,21.3740145811718,21.4430229316708,21.6927280426025,1.35968670920629,23.7773914337158,17.3947982788086
2011,1,9.07637938120196,9.24703660406977,8.90902423858643,1.25890752897383,12.6104545593262,7.30625152587891
2011,10,19.757943940967,19.8055511407563,19.9085712432861,1.18953554878692,23.3485012054443,15.6155862808228
2011,11,15.673086071333,15.7139253132718,15.4724116325378,1.15677228545266,18.6488914489746,11.8147373199463
2011,12,14.5006813518592,14.501183155542,14.5275950431824,1.79296877384072,19.6016674041748,10.4652605056763
2011,2,7.69536571336504,7.93829187667237,7.19437479972839,1.78729489433043,13.1523561477661,5.7882342338562
2011,3,6.69288103744885,6.83723248099988,6.49057698249817,1.07468811119946,10.9870567321777,5.11649799346924
2011,4,7.45756780985523,7.62142073489866,7.30555534362793,1.31357306700738,13.7004747390747,5.65389013290405
2011,5,14.266448765321,14.3867588376614,15.2094969749451,2.44053209101123,19.2719039916992,8.76963996887207
2011,6,18.3700052347936,18.661275164787,19.0494785308838,3.28299519059764,23.7626876831055,12.2916669845581
2011,7,21.4844443759698,21.7339716565824,22.1951808929443,2.82575690533387,26.1084613800049,15.4710502624512
2011,8,23.758061844143,23.9036391932736,23.6707439422607,1.14820674862782,26.3099994659424,20.6534557342529
2011,9,22.3283844924642,22.3839471181722,22.3836822509766,1.39048273289397,25.4168434143066,19.799165725708
2012,1,11.9610181164458,12.1224196381263,12.4614768028259,1.92380736940257,16.7026309967041,8.54500293731689
2012,10,20.205356582807,20.2448296768593,20.2294940948486,0.838737712072625,22.6097354888916,18.4000015258789
2012,11,17.4251528912863,17.3211383630897,17.1772689819336,1.43805088990627,21.3543739318848,13.7873058319092
2012,12,15.3322430823153,15.3194792179983,15.9644432067871,1.66126268668462,18.3120002746582,10.3641662597656
2012,2,9.66284168243499,9.89870473956585,9.52537250518799,1.77153976257117,14.2689485549927,6.83500003814697
2012,3,9.48481549012033,9.66339535535504,9.59032535552979,1.56363435312819,16.0823993682861,6.89437675476074
2012,4,9.95623921865993,10.0809816376228,10.0299959182739,1.33009378654529,13.6248054504395,7.49479866027832
2012,5,14.1723390500179,14.4094281599607,13.7189297676086,2.1106980997689,20.0780944824219,10.847336769104
2012,6,18.2536476452358,18.4623711362876,18.2336435317993,1.66619607922308,21.9987983703613,14.9808664321899
2012,7,22.8479567753508,22.9996293291787,23.3347797393799,1.62911448355743,26.2263603210449,18.4499969482422
2012,8,24.7699440620321,24.8703638040877,24.7385406494141,0.864936490757972,26.6242847442627,22.2637042999268
2012,9,23.5806641467903,23.6474211605246,23.5100002288818,0.759810935032288,25.2619018554688,22.1735992431641
2013,1,12.0775823351169,12.2296202106747,12.9909086227417,2.1382492450465,15.1053323745728,8.28153896331787
2013,10,19.7642590497967,19.7578905992585,20.097993850708,1.52208438218252,22.7632331848145,15.469313621521
2013,11,15.2268189954753,15.3048005274429,15.6709523200989,1.33514721391452,18.4033336639404,12.3011121749878
2013,12,12.3952880836061,12.6582464395099,11.587498664856,2.06860132971484,16.7770004272461,10.0427217483521
2013,2,10.7388335959985,10.9762508473486,11.1888847351074,2.41002131700035,15.1026306152344,6.94625091552734
2013,3,8.46374361964767,8.61888747970004,8.51070976257324,1.06457008963009,12.0872716903687,6.68142700195312
2013,4,9.09503425566102,9.2075097451886,9.1029167175293,0.975667499113379,11.7302169799805,6.89272260665894
2013,5,12.9850792451203,13.1926509792696,13.0354161262512,2.0057640409329,18.004545211792,9.72350120544434
2013,6,16.8267337479416,17.0261075924416,16.8509082794189,1.58811445065609,21.0845813751221,13.9242830276489
2013,7,23.254721162657,23.4076185721047,23.2991638183594,1.67714669753895,26.2928562164307,19.0524978637695
2013,8,22.8921827503251,22.9814962008986,23.0379962921143,1.02622655604851,25.1954135894775,19.5665988922119
2013,9,21.9988740514994,22.1057015509501,22.1751270294189,1.15974133402904,24.5270824432373,18.5702037811279
2014,1,9.81109847971971,10.0481895119971,9.34615516662598,1.87581019177351,14.5988235473633,7.47250366210938
2014,10,20.1529861265878,20.1377595658949,20.4872713088989,1.45766859392368,22.0636806488037,16.1900005340576
2014,11,15.683940803589,15.7815119427898,16.1733646392822,1.20487542432215,19.728572845459,12.3185682296753
2014,12,14.5161992779571,14.5546413676994,14.5807104110718,0.932429968286663,17.5900001525879,11.4949970245361
2014,2,8.90024260052058,9.14743741539593,8.66916513442993,1.84500597871011,13.8188228607178,5.98666715621948
2014,3,7.80198117098268,8.09197427371901,7.3121862411499,2.0743065302843,13.7873697280884,5.40059185028076
2014,4,8.30652806162933,8.48290216469371,8.14452362060547,1.45053208081176,15.4190006256104,6.34749937057495
2014,5,14.4643378981847,14.3945322318852,14.2356262207031,2.55559582578891,19.3054161071777,9.06454467773438
2014,6,20.0421646600159,20.042673695147,20.651725769043,2.03321552629214,23.5879154205322,14.0084018707275
2014,7,22.8701114770377,22.9582622522947,23.1886558532715,1.09231520732924,24.8386993408203,19.3487968444824
2014,8,23.9419030557682,24.0249035498567,23.9038429260254,0.79161605983269,25.5429592132568,21.2639999389648
2014,9,23.648003539736,23.7019712903891,23.6644973754883,0.763219044027257,25.5004558563232,20.2147808074951
2015,1,12.631033283072,12.7589488018489,12.8469038009644,1.09396913201164,16.1450119018555,8.29000854492188
2015,10,20.7085734585211,20.7675730950366,20.8030796051025,0.799877427440815,22.8252353668213,18.5549964904785
2015,11,17.3156563931599,17.5152303768587,17.2106714248657,1.59583699912756,21.0059967041016,13.5435657501221
2015,12,15.0241044563507,15.1987710132811,14.8730835914612,1.27289143296448,18.1442070007324,12.4884624481201
2015,2,10.4925926550138,10.6701745680099,11.0349960327148,1.61900109583023,16.5149993896484,6.84000015258789
2015,3,9.17326957624613,9.54558361423872,8.76029396057129,2.52003939788222,15.3997468948364,5.72849416732788
2015,4,9.86356335758323,10.2727747800668,9.14138841629028,2.84791189645018,16.5273685455322,6.63100433349609
2015,5,13.8594418708135,14.1275599628424,13.6959028244019,2.33226149569362,19.0671977996826,9.25714302062988
2015,6,19.7632779274502,19.9644473922559,19.6142864227295,1.8095416289742,23.9039993286133,14.2270002365112
2015,7,24.0797310014105,24.1849940399275,24.4060468673706,1.54794913516302,26.2158584594727,18.1784801483154
2015,8,25.2715082741068,25.3509556766295,25.5996170043945,1.05227150740022,27.1465377807617,22.0945796966553
2015,9,24.8958810002128,24.9291289916095,25.3690605163574,0.925259209972314,26.2180767059326,21.988597869873
2016,1,12.5792991519919,12.6916769123334,12.8824977874756,1.37707453263177,15.8209991455078,8.80461025238037
2016,10,20.8571832885996,20.825880894421,20.8051900863647,0.59913056789123,22.5841159820557,18.8371429443359
2016,11,17.0065550655738,17.0762458855127,17.1068153381348,1.25475349590007,21.0849990844727,12.7228136062622
2016,12,13.1283695363989,13.2790178963188,13.1987476348877,1.10389508786775,15.8031568527222,10.4200010299683
2016,2,10.3488675946885,10.4761263366117,10.2816696166992,1.57169946688614,15.0603837966919,6.87666606903076
2016,3,9.79672288624323,9.91721752190929,9.87897157669067,1.40142086343712,14.0166673660278,7.05499744415283
2016,4,10.3460521476567,10.5297987025104,10.4787483215332,1.50124266951073,15.6097917556763,7.55591106414795
2016,5,12.1052775616181,12.2848726681824,11.9978942871094,1.35372049341448,17.6827793121338,9.32899761199951
2016,6,16.3458958847332,16.5815133183817,16.26282787323,1.94723874538479,22.4830436706543,12.9345426559448
2016,7,22.1677326135889,22.3492771563418,22.4934215545654,2.03485502234554,25.9422206878662,17.9421730041504
2016,8,24.4154885275397,24.5744126085772,24.4196758270264,1.64539630390256,27.7142848968506,21.0220012664795
2016,9,23.0459707636706,23.1387246513293,23.0418691635132,0.932420761129974,25.3818130493164,21.2290477752686
2017,1,11.1688158704759,11.3103744033846,11.4244198799133,1.52515914911655,16.0841178894043,7.16500616073608
2017,10,19.4811203476385,19.539877375318,19.6729145050049,0.8144582818755,21.6526069641113,16.7554550170898
2017,11,16.3086797408748,16.374255549665,16.4866676330566,0.864109233111038,19.693042755127,13.9437484741211
2017,12,13.4668037980839,13.6169589673195,13.5168323516846,1.22003059612177,18.0800018310547,11.3933362960815
2017,2,9.04415803080612,9.2329859447809,8.94399738311768,1.84170225219794,13.3542890548706,6.38461875915527
2017,3,7.83570073041415,8.06005871795115,7.28922700881958,1.6919111196073,12.4033317565918,6.01294040679932
2017,4,8.16196077447021,8.31678622638176,7.95733642578125,1.25411951155318,12.1230411529541,6.15411901473999
2017,5,11.0357451089981,11.2735370529005,10.8965892791748,1.82343841863541,17.6054515838623,8.10764789581299
2017,6,15.9375622189863,16.1555417856252,16.1267166137695,2.23338312034066,20.5590877532959,11.910493850708
2017,7,22.0190677093932,22.2178807593839,22.1909255981445,1.98838344749193,25.8637466430664,17.8094997406006
2017,8,22.9459793164942,23.0311665060517,22.9320793151855,0.723612522299541,24.929162979126,20.7354125976562
2017,9,21.4035190057547,21.4676400685466,21.3203887939453,0.712854565721916,23.9149990081787,19.6961097717285
2018,1,10.2497492627532,10.5191857279881,9.91406059265137,1.93377089552227,17.7361106872559,7.73200082778931
2018,10,19.0997045467988,19.236638504956,19.2668743133545,1.19971453822305,22.1707954406738,15.5866622924805
2018,11,13.8371630179097,13.9766794881407,13.7789225578308,1.11488593910984,17.519998550415,12.0047626495361
2018,12,10.7154090342985,10.8193836204831,10.7748112678528,0.855932950927912,13.9146099090576,8.86555671691895
2018,2,9.42718889670131,9.60531086972984,9.29485368728638,1.70479583665098,14.8546667098999,6.57900381088257
2018,3,8.3128511915369,8.39903932665569,8.38461399078369,0.885835496586071,11.004168510437,6.42950296401978
2018,4,8.45195369747924,8.54113722177272,8.52249717712402,0.702173339373047,11.1079998016357,7.12181806564331
2018,5,12.0431206814168,12.189009958627,11.9937467575073,1.26538956356355,16.1414241790771,9.47800064086914
2018,6,16.9754929806746,17.2366603059215,16.9374389648438,2.16384732535456,21.9051971435547,13.2609968185425
2018,7,22.1454890521044,22.3040474376173,22.6568965911865,1.7852617412358,26.2374973297119,18.2871379852295
2018,8,24.2999983202644,24.4518437343426,24.2217311859131,1.54151354074432,27.1348361968994,21.5786552429199
2018,9,23.3331886662986,23.4621648348802,23.309045791626,0.932188705336112,26.2061500549316,21.5982475280762
2019,1,9.13201756118659,9.31300432444809,9.17733192443848,1.68919771854418,14.1090888977051,5.21909141540527
2019,10,20.8747418634717,20.8829309508931,20.9926662445068,1.36037518253062,23.3483295440674,15.1570596694946
2019,11,17.0220977391787,17.0685672481565,17.2517137527466,0.944482953350082,19.942663192749,13.4099969863892
2019,12,12.543446977913,12.7406399578852,12.528552532196,1.43988148056833,16.586498260498,9.95199871063232
2019,2,8.19227206867217,8.41701789017691,8.11344718933105,1.85291404491999,14.1025009155273,5.7306661605835
2019,3,6.98931061521266,7.16549139649329,6.77070713043213,1.49092325104258,10.7691278457642,4.7871994972229
2019,4,8.19835829046088,8.44249165905378,7.82000112533569,2.02835485677286,15.4874992370605,5.10722017288208
2019,5,11.8418998315346,12.2074741850987,11.4337491989136,3.05134570307433,18.8160705566406,7.68571376800537
2019,6,16.5657113699772,16.8531337038993,17.7560338973999,3.11618236820794,22.2308349609375,11.3816661834717
2019,7,23.1476370738405,23.3764301575563,23.2113838195801,1.78911718892378,26.5777759552002,18.7407989501953
2019,8,25.6189921007266,25.7210522610272,25.7896728515625,0.880007931204128,27.1925048828125,23.3196125030518
2019,9,23.1665486130398,23.2127583130387,23.3653812408447,0.92201805720473,24.8963985443115,18.1771984100342
2020,1,10.0127485012769,10.2088344315131,9.93195152282715,1.60739008590953,16.7309970855713,7.12785577774048
2020,10,20.0063771102684,20.0217405385894,19.866189956665,0.882656592912699,23.3593730926514,17.1999969482422
2020,11,16.157024241869,16.2164329409004,16.5988912582397,1.23232800353194,18.535623550415,12.8814973831177
2020,12,13.5376771153239,13.569623623268,13.9823322296143,1.11967382420273,16.8199977874756,10.6281213760376
2020,2,8.5854014195727,8.78265820143088,8.1878342628479,1.59170094965724,13.7367839813232,6.77071285247803
2020,3,8.46594443544086,8.6300689994579,8.27906274795532,1.34207170866406,12.3388204574585,6.3989109992981
2020,4,8.22484980787409,8.37352836622076,8.24313402175903,1.27029258412085,13.1665182113647,5.8852424621582
2020,5,9.72468154566548,9.84928103744457,9.78253746032715,1.14959618098049,14.6963653564453,7.35471057891846
2020,6,16.2582730128583,16.4195559828088,16.3174362182617,1.68110000426563,19.3963985443115,13.0093297958374
2020,7,22.8277155773669,22.9967832305181,22.6126346588135,1.19360398495208,26.2112922668457,21.1400012969971
2020,8,24.3708123999659,24.4634702179096,24.49924659729,0.815066726666075,26.3235721588135,21.6780738830566
2020,9,22.2792732525437,22.3724810533967,22.2948989868164,0.821134617483586,24.3754940032959,19.5021724700928
2021,1,11.9806097641323,12.1047580690051,12.0556273460388,1.45420918207166,17.1813640594482,9.12285900115967
2021,10,20.9876990783437,21.0115254054471,21.1507768630981,0.94879087280896,23.4657115936279,18.0222873687744
2021,11,17.168882302577,17.2631064227028,17.4110527038574,1.30162092124259,19.9480018615723,13.9068155288696
2021,12,13.3628792563969,13.5182583281685,13.1307978630066,1.20808017973273,16.4536361694336,11.1079959869385
2021,2,9.6404758227632,9.81852696494235,9.73499870300293,1.23185836948219,12.9210681915283,7.51058959960938
2021,3,8.82390239862377,9.05380559590428,8.71999835968018,1.71824380984606,12.5429124832153,5.77950000762939
2021,4,8.92900058811285,9.17902346404754,8.49008846282959,1.9819235573148,16.4868030548096,6.36153936386108
2021,5,12.0808830913518,12.2811716233956,12.0772132873535,1.4523427907086,18.0355529785156,9.67919635772705
2021,6,19.1945934982969,19.2570517690558,19.1414585113525,1.15022293666626,22.011251449585,16.7373905181885
2021,7,23.0992365370619,23.1913579764203,23.2205858230591,0.874209416861374,25.1232128143311,19.1880760192871
2021,8,24.8351561668773,24.932684420257,24.7585716247559,0.752340871684103,26.6446113586426,22.8622188568115
2021,9,23.4690540806429,23.549677197401,23.6531715393066,0.828522617336465,25.3587989807129,20.4604167938232
2022,1,11.9705237133719,12.1279277748389,12.1360845565796,1.17222976890903,15.6166648864746,9.23500061035156
