"year","month","weighted_mean_bt","mean_bt","median_bt","sd_bt","max_bt","min_bt"
1974,5,11.511921700556,11.4172868201963,11.5506519502209,1.38949914837975,14.7735161012219,6.10558511364845
1974,6,12.1228720209639,12.0517549706353,12.3695339838664,1.50283786257634,14.4000106811523,6.90556165377299
1974,7,12.5358140587356,12.5861899239325,13.1422619665823,1.75470633926566,15.4879638917985,6.60797743643484
1974,8,11.7038103095128,11.8176605551935,12.3057389720794,1.62751340560287,14.5832849010344,6.30148772270449
1974,9,11.8481536347978,12.0448567534553,12.6150826454163,1.76974774843828,15.4643420219421,6.40497264862061
1974,10,11.3139196966723,11.4460679733933,11.8436042108843,1.68980613142869,15.1818880573396,6.04617772563811
1974,11,11.1091473869613,11.2472436949412,11.5912373860677,1.7408801908318,15.4570292790731,5.67029067675273
1974,12,11.8010777612682,11.9436844256411,12.3062331907211,1.85496148730285,16.6165450311476,6.25245129677557
1975,1,11.7914761274121,12.0940752709502,12.2770828739289,1.84829088688442,16.0549504372381,6.90452483392531
1975,2,10.0170677205458,10.2591766284307,10.2062796183995,1.60226810788566,14.714711359569,6.42025998660496
1975,3,10.1597043324013,10.2184550618818,10.381877099314,1.09988943615541,12.8883251990041,5.93977289815103
1975,4,10.1982130133794,10.1169772678799,10.2526767730713,1.13727094178727,12.2709620157878,5.63264702161153
1975,5,10.2923909232659,10.2895887359701,10.4495277712422,1.25189088647036,12.7916632929156,5.66405934672202
1975,6,10.2953286835353,10.3796017411974,10.6079803466797,1.3162398046523,12.6925837198893,5.6652103583018
1975,7,10.5103919696122,10.5935205498972,11.0206861495972,1.49832154462475,13.0218983927081,4.94977712631226
1975,8,11.0288419521805,11.0888106046697,11.2846883343112,1.62616609890546,14.3295928893551,5.32758712768555
1975,9,11.0462504637638,11.0923480880313,11.3140846888224,1.60835358852787,15.8807508150736,5.50934996604919
1975,10,12.1150771153122,12.1104896419484,12.4570381103023,1.8633432972224,15.3083703748641,5.62800064394551
1975,11,13.2864164322702,13.3413145241208,13.9112717310588,2.44747343381872,17.6960964202881,5.4783266544342
1975,12,14.1827303237542,14.3795830723342,15.2090287362376,2.52743315409071,18.0792915590348,6.58724772545599
1976,1,13.1151679011393,13.2876604051487,13.7291342212308,1.86153744022365,15.916463821165,6.49853098777033
1976,2,12.1686837919767,12.2826244337586,12.5011090574593,1.62115978125632,15.0397682847648,5.9853096337154
1976,3,12.327034330521,12.2808768671507,12.6836164843652,1.51835584048539,14.9261974519299,5.99394586009364
1976,4,11.8725711884318,11.7997391172621,12.1489309946696,1.58375163506783,14.3171683311462,5.89066036542257
1976,5,11.4569285514883,11.4785228242361,11.7897232117191,1.51748529575475,14.2639251832039,5.84063128502138
1976,6,11.7202335211659,11.9475796964857,12.3169640541077,1.76411907437219,14.5665347099304,6.7293076356252
1976,7,12.3750583414744,12.6240017863858,12.7899064402426,1.858165295363,15.5113412795528,6.10515452969459
1976,8,11.8179949252477,12.181299358491,12.2326199931483,1.83845412494209,16.2699699094219,6.806717441928
1976,9,11.2931303157477,11.4364325438182,11.6478183746338,1.3921249477999,14.7826736768087,6.87278267542521
1976,10,11.395683723374,11.4195088152732,11.6695166864703,1.34949954268211,13.7044574676021,5.70951943243704
1976,11,11.6144923651728,11.6683414633009,12.0282477378845,1.62824921785007,14.6963170051575,5.78752435048421
1976,12,12.0101348052127,12.1342331520819,12.4286457800096,1.78472974697694,15.4960145950317,6.29201935183617
1977,1,10.9295487169206,10.9639492021376,11.2137084161082,1.32431508199506,13.4465144372755,6.15094261784707
1977,2,9.62050175150589,9.59742114114761,9.78482757295881,1.25622770975417,12.8154063905988,5.04505138737815
1977,3,9.76212280329554,9.90921548712125,10.0974835426577,1.17239648621203,12.6120025880875,5.92453613588887
1977,4,9.79221519586264,9.82355666703118,9.97229563395182,1.06617230305991,12.3430719057719,5.96626564661662
1977,5,9.98130666642532,10.08023307587,10.2036788079046,1.39734435150719,13.9772989519181,5.66395644218691
1977,6,10.6708020765579,10.784883072408,11.0811387062073,1.37914325879012,14.0850330034892,6.14873563448588
1977,7,10.6647754524036,10.7794935094362,11.1882347906789,1.51308970804573,13.4065720342821,5.11866837163125
1977,8,10.1777499703436,10.3033669781018,10.5621809497956,1.58374888549688,13.6258204060216,4.77021288102673
1977,9,10.0464161549926,10.1505769161648,10.4716437021891,1.60666309973765,14.6827307383219,4.50890067418416
1977,10,10.8777730727302,10.9398632062686,11.3113670964395,1.66505271128273,13.739815127465,4.35123449756253
1977,11,13.2684064956354,13.3528032230377,14.0391214052836,2.34218488685346,16.863122177124,5.34008630116781
1977,12,13.5561347261658,13.7120270768032,14.4298407031644,2.2142804950858,17.4203763161936,6.44461161090482
1978,1,12.7230000272418,12.884417633877,13.2362168527419,1.91016264362572,15.5833894052813,6.41629229822466
1978,2,11.8693696860116,11.9829440246764,12.319963148662,1.57532969965937,16.0529109750475,6.83931393282754
1978,3,11.5402109662858,11.5986815251176,11.9560186939855,1.30346355407321,13.5400345094742,6.07059809469408
1978,4,10.8531875828349,10.8578145250956,11.1184392929077,1.25662914232729,13.2231969833374,5.23686000506083
1978,5,11.5078924662501,11.491153350748,11.7044493459886,1.50017987383383,15.8448333740234,6.12438389562791
1978,6,11.9683678209662,12.0126598964691,12.4198893229167,1.55947604918097,15.78327293396,6.75964298248291
1978,7,12.2151364323367,12.4665828726984,12.6892268580775,1.69877784423303,15.5196206492762,6.76145902756722
1978,8,11.454812077608,11.6598640716307,12.0495412580429,1.58268992831004,14.8314071470691,6.14015643827377
1978,9,11.4424791336336,11.5726997248756,11.9936272939046,1.72082481720808,15.4290919621785,5.4056843439738
1978,10,12.0954955110177,12.1249700440027,12.5927337831067,2.00048650471889,15.5318386939264,4.87117352024201
1978,11,12.858521667282,12.9844732779185,13.6685333887736,2.29508595693166,17.0174700101217,5.43524872461955
1978,12,12.0462678267105,12.2266096742692,12.9669974542433,2.30685984645479,15.877518715397,5.03751867048202
1979,1,10.7578703776847,10.9464558738791,11.4326981575258,1.65923824567947,13.7636328974078,5.19145254934988
1979,2,10.0248860358659,10.0371067464692,10.2342889990125,1.35485436284252,12.7383153438568,4.86214751856668
1979,3,10.6292114531404,10.5934067244171,10.8092241902505,1.45990521364948,13.7729622317899,5.36151962895547
1979,4,10.3081591333184,10.4527188457489,10.7722726504008,1.6460489578374,14.4245056152344,6.18972835540771
1979,5,10.1547463031637,10.3992331417863,10.7972758200861,1.92592980735537,14.4999526546847,5.87743937584662
1979,6,9.59401308571019,9.8026355404324,9.99432064692179,1.50873001064213,13.6024890581767,5.90967466036479
1979,7,10.003963353944,10.0863882983218,10.3095816643007,1.27950973007282,13.0165634770547,5.71441259691792
1979,8,11.0189021204137,10.9823329959172,11.0691754741053,1.4486308155328,14.9443186175439,6.02753805345105
1979,9,11.3627742852683,11.4512627990299,11.6733970324198,1.51203299159185,16.0263743718465,6.40720998446147
1979,10,11.0549062588033,11.2804771798657,11.5007783828243,1.54295532960647,14.6254558870869,6.07165162794052
1979,11,11.3396995407318,11.5141720075819,11.8334819793701,1.58760397218676,15.2056535720825,6.13495103518168
1979,12,11.642742113908,11.79478278962,12.1581567641227,1.47578754693565,15.1131948348015,6.86000417893933
1980,1,10.7084017177196,10.8413594509248,10.9662123341714,1.26549258771253,13.0144491195679,6.25469352353004
1980,2,9.85468657315032,9.91682708470575,10.050929266831,1.24160209791141,12.8548237701942,5.95347656052688
1980,3,10.0824031794704,10.1393184423754,10.2466277460898,1.10711119158309,12.5683201205346,6.45278256939303
1980,4,9.86289348403097,9.87431006817288,10.016708723704,1.13809085150705,12.4810222943624,6.39698066711426
1980,5,10.3404366209535,10.3417712082812,10.3237100108977,1.23513769810046,13.0761470487041,6.88713962801041
1980,6,11.1801543083076,11.2103813332028,11.389274374644,1.26897959943226,13.9213617324829,5.72556665738424
1980,7,11.4439253927709,11.4917840649184,11.8985268069852,1.45019961444991,13.965623640245,4.79394488180837
1980,8,11.5628509770979,11.6054590887254,11.9859893552719,1.43019422953292,14.4872776769823,5.98155776916012
1980,9,11.5311260664087,11.6536828064389,11.9804533322652,1.37237658689044,14.35590356191,6.34517599741618
1980,10,11.4639569181193,11.5646515149763,11.7951651850054,1.29396228794885,14.2205797318489,6.49768772432881
1980,11,11.9022794541594,11.9772568403032,12.2612257321676,1.48987429338991,15.1628332455953,6.44377160072327
1980,12,12.0166008546311,12.1506504083449,12.4828006067584,1.78816756793419,16.1442148147091,6.34808321922056
1981,1,10.5484684632781,10.6134264231036,10.7540684669249,1.31462174915,13.9844844879643,6.40341937157416
1981,2,8.88108431185974,8.94199764699028,9.18972284453256,1.30870275494118,11.813744034086,3.79129643099649
1981,3,9.20509171613878,9.21505689239502,9.38542193751181,1.10048643734447,11.7230061869467,5.5047051675858
1981,4,10.0477997552481,10.1310781765832,10.3434296607971,1.1572864170415,12.558323987325,5.61361428896586
1981,5,10.0392129210251,10.132102490702,10.3509654998779,1.27227243737809,13.3562639297978,6.04653326157601
1981,6,9.98482497018883,10.0640326042599,10.2466873486837,1.16041082803942,12.5983946164449,6.30966270764669
1981,7,10.4116751639819,10.5099178115476,10.8567184325187,1.35113293759974,13.1959081157561,4.07871260950642
1981,8,11.1075053682995,11.1729674511161,11.4716806411743,1.31247271418407,14.3705793811429,6.06795744742117
1981,9,10.9669680667546,11.0740629110124,11.3879135767619,1.28937996852,13.9676533699036,6.50059401194255
1981,10,11.0851237655301,11.1376501622764,11.3347403003323,1.20915630517612,13.9103561216785,6.21144548539192
1981,11,11.8169296738172,11.8845635364532,12.1715799967448,1.41033579998869,15.2332933743795,6.33701667785644
1981,12,12.001125551715,12.1557723096622,12.4954741385675,1.51313115820925,15.5503823064989,7.04168227411086
1982,1,10.5029372849709,10.6144859761064,10.8399526226905,1.19436396550288,13.2426374496952,6.23061353929581
1982,2,9.21853087333454,9.29931053075336,9.37228502546038,1.31005661809895,13.0177522046225,5.58663247312818
1982,3,9.9505325203934,9.95143509801229,10.091666775365,1.14525314739038,12.2877352006974,5.35357999801636
1982,4,9.84911641338365,9.81870360298157,10.0152846018473,1.17751618306609,11.9282620747884,5.20078167915344
1982,5,10.2573352154527,10.3520009873093,10.6166593182471,1.48868355883934,13.6705951998311,5.62436489905081
1982,6,10.5953157472459,10.7676892099169,11.2012990315755,1.55225924224687,13.4781723340352,6.03783003489176
1982,7,11.1995579733281,11.3291918233236,11.6633999732233,1.53156683821343,14.3270281822451,5.55210095067178
1982,8,11.8281072464575,11.9337268031131,12.3122158973448,1.61314106978257,15.5790835042154,5.82471869068761
1982,9,12.3562559129951,12.4604042712318,12.9181126912435,1.70276220732037,15.8100863138835,6.07668461799622
1982,10,12.4351785441074,12.7432689197089,13.2434935415945,1.97702999480729,15.7808616699711,6.68166228263609
1982,11,11.5740236063182,11.8535883614858,12.2532362937927,1.98777948547931,15.9109313011169,6.1480269908905
1982,12,12.5022373126759,12.7663145791331,13.12453574519,2.18309712032442,18.29001069838,6.18489583846061
1983,1,11.436163766145,11.6713090828926,12.0163858475224,1.75968931648047,15.7973154744794,5.66022679113573
1983,2,10.6080172804351,10.7612356679099,11.0606689453125,1.52730514077975,14.4150885854449,5.95429144586836
1983,3,10.2552220965536,10.399191471428,10.6267570372551,1.27965746208696,13.1045257506832,6.3894703003668
1983,4,10.9571414387397,10.8894525930617,11.117502562205,1.28360304236422,13.0482219696045,6.01761798858643
1983,5,11.5707299097566,11.5411070301507,11.7109622032412,1.46975693064501,14.3744482840261,6.21830165001654
1983,6,11.2849278657265,11.3359423492008,11.7714449564616,1.49445955939105,13.9136626879374,5.82955396970113
1983,7,10.6778269542709,10.7698395017398,11.1730451583862,1.61425051645953,13.3273131462835,4.71544293434389
1983,8,11.4362032862289,11.5812952895216,11.9682155732186,1.66340846654436,14.6283048814343,5.55896102228472
1983,9,11.4025744423601,11.7332469557444,12.0323959986369,1.8302069034183,15.5201385815938,6.31544302304586
1983,10,11.8613181731154,12.1678789974746,12.2372957967943,1.92957851407689,17.2510984482304,6.5066097013412
1983,11,12.3348580357377,12.5785090914832,12.9510663032532,2.11580973101624,17.4034602483114,6.1677373568217
1983,12,12.8114159474805,13.1206087849115,13.8138622468518,2.23916297833791,18.0150190784085,7.08130384260608
1984,1,11.3815057953431,11.6862366032344,11.85177089322,1.95166039136917,15.1014661173667,6.77050899690197
1984,2,10.6440253105879,10.8658107533948,11.0554168635401,1.53810683653372,13.6495258397069,5.75244273810551
1984,3,10.6523496730809,10.7526215660752,10.9235835229197,1.4540652763359,13.2443771977578,5.82708837139991
1984,4,9.29928804044749,9.32836343947517,9.46288754145304,1.1964436742869,12.277122370402,5.24926331837972
1984,5,9.40824446986133,9.44525739066832,9.50163096766318,1.15915695570439,12.44033967295,6.17928321899906
1984,6,9.85775960162044,9.88352017945184,10.0568856875102,1.11892385197317,12.0810657501221,5.35391532580058
1984,7,10.3040254168345,10.3502701998475,10.7002171854819,1.25566714076432,12.7634299801242,5.65628291714576
1984,8,10.6187762553962,10.6779073058508,11.0188094108335,1.36952031274753,13.7414086557204,4.98200035095215
1984,9,10.6509078029637,10.7275668948279,11.0138619105021,1.36937284251132,13.7166606903076,5.6850289662679
1984,10,11.0132157445044,11.0817714447514,11.3434806331511,1.30046039810474,13.8316247386317,5.77848291397095
1984,11,11.4804845446374,11.5964288914575,11.9534806569417,1.4980271704209,15.0319193204244,6.25520264307658
1984,12,12.2139835039972,12.3458625097788,12.7066567021032,1.5048619054444,15.5974857576432,7.41399741941883
1985,1,11.1699605207336,11.2630964014607,11.4415377647646,1.26910507522731,13.6334238975279,6.28310706538539
1985,2,10.860946664233,10.8657722390039,11.0457853589739,1.32193144756671,13.4151292528425,6.35302645819528
1985,3,11.0415250508741,11.0256599394275,11.1909910017444,1.27004907654157,14.1469457380233,6.25304129815871
1985,4,11.0413203290609,11.0415142195808,11.2531812985738,1.32527514476311,13.872314008077,5.99908299446106
1985,5,10.9542388475336,11.1447178432095,11.4525454121251,1.43864861156638,13.5640096972066,6.3846116065979
1985,6,11.3920694389427,11.5453375619676,11.6733083407084,1.5152708455645,14.2486563046773,6.12235264778137
1985,7,11.5399897329869,11.6722367840839,12.0519683284144,1.50965636723155,14.4200445298226,6.32494543444726
1985,8,11.1671246179613,11.3483093406513,11.6934655097223,1.5744219009825,15.0476721486738,6.31438098415252
1985,9,11.3224908844168,11.4510380926768,11.8445683479309,1.60605924577254,14.8695276260376,5.94134194056193
1985,10,12.4116838800643,12.3443369248093,12.5643281936646,1.65745703755993,15.796408191804,5.94614158138152
1985,11,13.5729437683061,13.7505165397644,14.3627609888713,2.18071761052861,17.5796182632446,7.10681732495626
1985,12,14.1021703921396,14.4752730945054,14.6527102993381,2.52119317250249,21.0165493872858,6.73560224040862
1986,1,12.453697657669,12.6460613772895,12.9764947583598,1.5157362481301,15.3672325995661,7.07295902313725
1986,2,11.573335016148,11.6887044930685,11.9269507612501,1.3702409055975,14.24001288414,6.92878179890769
1986,3,12.1050448460262,12.1284254003545,12.362719105136,1.46894519334176,14.9605974997244,6.25757389683877
1986,4,12.4135778116705,12.3288898471408,12.4994603792826,1.43222443804859,15.1362186749776,6.1109779993693
1986,5,11.6777063277335,11.7476294331294,12.164172510947,1.46180562763891,13.809600645496,6.18965971854425
1986,6,11.4183055043974,11.5917967945523,11.847302309672,1.6115875966971,14.5399136225382,5.8708040078481
1986,7,11.2317082828086,11.428417350646,11.6560585883356,1.62760082641952,14.168809306237,6.02308157951601
1986,8,11.1281953495254,11.3061256522722,11.696983860385,1.51447678205732,14.9548520118959,6.05717291370515
1986,9,12.8237292547891,12.9189074164073,13.3772910118103,1.71797205683587,15.7958410263062,6.50432197252909
1986,10,14.3638370722454,14.4265973312214,15.066066188197,2.15793957180942,17.7520782716813,6.597038069079
1986,11,13.2101003811025,13.3890247876909,14.1977650006612,2.16593103209907,17.8243764241536,6.71062828699748
1986,12,12.8054210417319,13.1321115797309,13.2501358216809,2.53589758191273,21.8898727663102,5.88386001894551
1987,1,11.7035860490106,11.9378808467414,12.2553003987958,1.83952859747527,16.1355571131552,5.66356965034239
1987,2,10.8448203763808,10.8650917665164,11.2340567452567,1.49822904657828,13.7892618179321,5.30138284819467
1987,3,10.1637328099404,10.0454503814943,10.1525757697321,1.52685371003,14.4307693358391,4.20004583174182
1987,4,11.0012922013534,10.8134908839332,10.8651389757792,1.50497064142543,14.2373046875,5.59664764404297
1987,5,11.7529844933838,11.8309106967065,12.1367635111655,1.43233466950998,13.93703516068,6.34966259617959
1987,6,11.8110241158603,11.9596912657844,12.2135833422343,1.61722320567871,14.7434366544088,6.04945265452067
1987,7,11.8956227866396,11.9435405187709,12.2927538964056,1.59065121441871,14.7929423239923,5.90109580562961
1987,8,12.4533228680574,12.6029781174198,12.9780325428132,1.77870786223791,15.6889829020346,6.54924515754946
1987,9,12.4352893853775,12.7766192827437,13.0309904098511,2.0786852941536,15.7834569295247,6.48044932683309
1987,10,12.8838977910591,13.1378848920432,13.3035513354886,1.99164026519988,16.7379458950412,6.57536643551242
1987,11,12.7572694154262,13.0522715588464,13.1847476005554,1.92555012324011,17.1895700772603,7.36051799456278
1987,12,12.8545783269305,13.0904118564565,13.0977119322746,2.27115045908069,20.8294049539874,6.79581259142968
1988,1,11.8089328456301,11.9115337822617,12.3234722998834,1.83996231907351,14.8063590757308,6.11235677042315
1988,2,11.4962471665402,11.4393163647268,11.568824833837,1.49601194655785,14.397258659889,5.80908619124314
1988,3,11.5687646065329,11.4889424150118,11.7425958264259,1.49409550478398,14.9120287741384,5.81422156672324
1988,4,10.5076489653296,10.6171746381548,10.8912399609884,1.41886592832502,13.1477747281392,6.27913568814596
1988,5,10.1493533612546,10.4221124051002,10.648601870383,1.61228262183087,13.8681110259025,6.30436935732442
1988,6,10.571179652396,10.7410070162455,10.9916000366211,1.42534343148619,14.0042970021566,5.90946499506633
1988,7,10.2857035162329,10.4468565212783,10.7714277082874,1.49963095469829,13.8640445586174,5.6359577486592
1988,8,10.2957085617143,10.4572894831422,10.7056277798068,1.49384955407318,14.531771967488,5.38218775103169
1988,9,10.9808001708008,11.1518584205204,11.4399180094401,1.60766973434882,14.8534262975057,5.76263298988342
1988,10,12.2875116355333,12.4273515549937,12.5805900019984,1.77396714912236,16.6245279312134,6.04759516254548
1988,11,11.984377934806,12.1450897665236,12.4452733357747,1.75250279488834,15.7970516522725,6.27770201365153
1988,12,12.4452968070952,12.6579709733122,12.8766150936004,2.2339273734556,19.2866036815028,5.840880978492
1989,1,11.5182276382718,11.5650458602085,11.7687115823069,1.58738759430917,14.6982654756115,5.26354029870802
1989,2,11.1636922668086,11.3946124589557,11.7580053125109,2.1077437312508,15.0193718160902,6.48169216087886
1989,3,9.97536211128391,10.0475525233361,9.9769086991587,1.39758962648772,13.0738518930251,5.92397577531876
1989,4,10.672580819869,10.7129750221676,10.8000880877177,1.37503077798704,13.198103650411,5.68994900385539
1989,5,10.6427117634338,10.7986874451176,11.1169764303392,1.53807177197231,13.8150712905392,5.92065191268921
1989,6,11.0819488029549,11.2646966034783,11.3231693267822,1.54771855323237,14.5522133191427,5.70359497070312
1989,7,11.3020101440654,11.4589688014779,11.7849422270252,1.55210272174401,14.7275564747472,5.8029516589257
1989,8,11.3700825470351,11.5046174963674,11.7977384136569,1.53440256771676,15.3949554504887,5.94912159827448
1989,9,11.7330302032515,11.8424625634935,12.2746516227722,1.6233436663796,14.1684693018595,5.92692432403564
1989,10,12.5550239643648,12.5791505583486,12.9971506364884,1.8780198161376,16.1137268312516,5.51361546977874
1989,11,12.9744818242876,13.0903493310293,13.7976566632589,1.90779251694874,16.1950970331828,6.79878400166829
1989,12,12.5249775643247,12.6947675496583,12.8668341790476,2.27445377244593,20.9918570364675,6.00574842576058
1990,1,11.5125716208075,11.5744331629353,11.8792080110119,1.72438929973146,14.7514439859698,5.75606709141885
1990,2,11.1480642303819,11.321486334937,11.6035603455135,1.93960642946941,14.546808889934,5.81291789667947
1990,3,11.1184083520851,11.2852446317775,11.4602003712808,1.57038297890855,13.7563341817548,5.98740646916051
1990,4,10.9494614078766,11.1162995051066,11.5570682207743,1.46102181330469,13.6059817314148,6.0551790078481
1990,5,10.9612817060375,11.1608147511636,11.6343538838048,1.55228119656009,13.8475487001481,5.79119099340131
1990,6,11.0953588025833,11.2723261951447,11.4719130833944,1.55587405936835,14.4700413386027,5.71324467658997
1990,7,11.2470395356877,11.4109473608694,11.6805490678357,1.50037436488896,14.3243590324156,6.06648868130099
1990,8,11.3159656090332,11.5334375432332,11.7081622462119,1.66127387928664,16.0520662184685,6.36274546961631
1990,9,11.2093096916243,11.4024868560367,11.6570010185242,1.53193626230211,15.0834989865621,6.07503306070964
1990,10,11.730276665062,11.8814690166596,11.9242274069017,1.5601349354403,15.3286244792323,6.33859642090336
1990,11,10.8629136798168,10.97852860171,11.0064367294312,1.41999179579328,14.7103799819946,6.8317126750946
1990,12,11.1076585945416,11.2888856046943,11.2767270611178,1.95190615543593,18.0898564861667,5.95952321637061
1991,1,10.6801007111875,10.8395722799814,11.1508783217399,1.35811503467807,13.3269106341947,5.72547680331815
1991,2,10.3983221436792,10.4782217023486,10.7528145313263,1.26301988974826,12.8167028427124,5.64412822042193
1991,3,11.1201515912232,11.0766222409894,11.1732732096026,1.40373281785678,14.941460609436,5.7776354974316
1991,4,11.3474999454245,11.3828945277744,11.6449943224589,1.42794684134987,14.1786023457845,5.6285190264384
1991,5,11.253382589826,11.4012952192573,11.7619484316918,1.48126874719755,14.106531973808,6.05112061962005
1991,6,11.8989663322784,12.0031943261464,12.135015296936,1.52544835758577,14.9793369928996,6.3142583211263
1991,7,11.9574797780849,12.1456048598341,12.4253052126977,1.62079333830821,15.2838171066776,6.93534157353063
1991,8,11.2592176418363,11.413677857963,11.7258581038444,1.51688472624364,15.2702900363553,6.15395678243329
1991,9,11.7178201651482,11.870519257821,12.2744369188944,1.64299316848706,15.6151566505432,6.26104534467061
1991,10,12.3116909598051,12.327693833546,12.5641725909325,1.69002301086513,15.6946462200534,5.95363641554309
1991,11,13.7497741542791,13.9182148760478,14.5958972930908,2.25748357831292,17.6783136367798,6.80321539243062
1991,12,12.5325724488782,12.7692206788832,12.971733954645,2.22608828696217,19.4290729030486,6.02926872622582
