"year","month","weighted_mean_sal_92m","mean_sal_92m","median_sal_92m","sd_sal_92m","max_sal_92m","min_sal_92m"
2002,8,35.1953083597055,35.2680547241622,35.2534561157227,0.347709416587749,36.1735877990723,34.1441078186035
2002,9,35.3866348425884,35.4237537605276,35.3892631530762,0.370008032001398,36.6542549133301,33.953369140625
2002,10,35.489117082525,35.5054147349144,35.5403289794922,0.318238247878156,36.431468963623,33.8190879821777
2002,11,35.4470620627321,35.4532736288031,35.5433807373047,0.301242304039593,36.0530395507812,34.333324432373
2002,12,35.4607172319866,35.4637460976439,35.5052337646484,0.211760430171406,35.9080772399902,33.936580657959
2003,1,35.1776458899676,35.2010691621463,35.3190727233887,0.392635123951911,36.0347290039062,33.0469665527344
2003,2,34.7827309037531,34.8035402347878,34.9101219177246,0.526298610183012,35.9157066345215,32.8775901794434
2003,3,34.1887182957152,34.2549364839788,34.3379020690918,0.465692350117175,35.4594573974609,32.8455467224121
2003,4,34.1707097948984,34.2170610194969,34.2387161254883,0.50322407591179,35.4838714599609,32.6090278625488
2003,5,34.510103741467,34.5288697488058,34.5561065673828,0.452440270153046,36.0499877929688,32.8150291442871
2003,6,35.1185810678968,35.1340827953539,35.1542701721191,0.300215540451252,35.882137298584,33.6619148254395
2003,7,35.323500081492,35.3368176306222,35.3160209655762,0.194508403814876,35.9584350585938,34.3714714050293
2003,8,35.3281833775524,35.3442559220275,35.3282279968262,0.173953914829457,35.9630126953125,34.5728950500488
2003,9,35.207950099628,35.2268491868425,35.2488784790039,0.216923801607804,35.9508056640625,34.194465637207
2003,10,35.1496482627226,35.1837845037948,35.1664772033691,0.248623779228938,35.8928184509277,34.05712890625
2003,11,35.1488539554346,35.1788137051649,35.2214126586914,0.252692484696007,35.953857421875,34.261604309082
2003,12,35.2659972619771,35.2814987215973,35.3267021179199,0.221996365111113,35.8607749938965,34.200569152832
2004,1,35.313374673843,35.33144433586,35.3663749694824,0.21744856705561,35.8226280212402,33.8648643493652
2004,2,34.8920670154692,34.9123098923429,34.9696350097656,0.357748826196007,35.7356491088867,33.5016937255859
2004,3,34.5547525016105,34.574976681846,34.6034126281738,0.377655998384339,35.5937385559082,32.9493103027344
2004,4,34.6615676376273,34.6918016154251,34.7422714233398,0.427492943167832,35.7112350463867,33.2239761352539
2004,5,34.6850984880912,34.7385152117885,34.7346420288086,0.447734087447913,35.8348350524902,33.1293678283691
2004,6,34.5106843217168,34.5628232480842,34.6018867492676,0.394372596417677,35.6318855285645,33.2880630493164
2004,7,34.5584792801776,34.6020966973497,34.6674995422363,0.406095290298179,35.573902130127,33.2758560180664
2004,8,34.993633949222,35.0072136941734,35.0199890136719,0.278753214475052,35.7081832885742,33.8557090759277
2004,9,34.8639438848722,34.9191415884556,34.9589538574219,0.344063818472689,36.3841667175293,33.2377090454102
2004,10,34.7783737327485,34.7935641826389,34.8124618530273,0.545763473016836,36.2346267700195,32.8043441772461
2004,11,34.6913226246963,34.7599157992446,34.8323020935059,0.494251115625723,35.9462280273438,32.9737243652344
2004,12,34.9435262297102,35.0134062917467,35.0337219238281,0.451730192073535,36.2025833129883,32.7387313842773
2005,1,34.6842539566929,34.7257816840272,34.8246726989746,0.543829690409559,36.1705360412598,32.3374137878418
2005,2,34.5695762230031,34.5925857131235,34.7148056030273,0.64071394748177,35.7936325073242,32.399974822998
2005,3,34.7373244503307,34.7928349624412,34.9085960388184,0.515255325603434,36.2269973754883,32.4320182800293
2005,4,34.4063052113854,34.5288235176468,34.7361679077148,0.667851987735371,35.876033782959,32.3252067565918
2005,5,34.6059910400133,34.6335519808454,34.6903915405273,0.495332990621307,36.0240478515625,32.4655914306641
2005,6,34.8715765784115,34.8582107469421,34.8643455505371,0.388152262740141,36.1629066467285,33.0652809143066
2005,7,35.3025151902561,35.2787617139468,35.2534561157227,0.514093516185641,36.4604644775391,32.9233665466309
2005,8,35.5961386417343,35.6186305581009,35.6318855285645,0.365915058590985,36.339916229248,34.2402420043945
2005,9,35.1216638990743,35.1720769532871,35.1741065979004,0.294943296563515,36.315502166748,34.0998573303223
2005,10,35.0965057328726,35.1266688820488,35.1130714416504,0.312721409431512,36.4604644775391,33.5947761535645
2005,11,35.3527655289558,35.369707020444,35.3694267272949,0.264225631016196,36.3261833190918,34.3729972839355
2005,12,35.4185813802028,35.4344097246908,35.4823455810547,0.332890959811557,36.3658561706543,33.7687301635742
2006,1,35.2112077327701,35.2155985991667,35.2351455688477,0.363577200217105,36.0133666992188,33.5306854248047
2006,2,35.158161454484,35.2104808477006,35.2839736938477,0.408087081568094,36.051513671875,32.9447326660156
2006,3,35.2977800533122,35.312706042108,35.3953666687012,0.412914938673706,36.172061920166,33.0973243713379
2006,4,35.2715669612978,35.3053059781718,35.4655609130859,0.451490433620724,36.4619903564453,32.9493103027344
2006,5,35.3611538956434,35.418342525424,35.6433296203613,0.700367449917141,36.4040031433105,32.9950866699219
2006,6,35.608946581076,35.6333761364258,35.7158126831055,0.36325856840127,36.2483596801758,33.2773818969727
2006,7,35.4842912955477,35.4953702788932,35.4655609130859,0.226823669056472,36.3185539245605,34.8445091247559
2006,8,35.3487454067482,35.3796236134443,35.4090995788574,0.276303024773412,36.2147903442383,33.7519454956055
2006,9,35.1375003845395,35.1765637890323,35.3740043640137,0.571134283469556,36.0911903381348,32.9737243652344
2006,10,35.1356075256933,35.1824434817464,35.3190727233887,0.455406708715962,36.0179443359375,33.2575454711914
2006,11,35.2843596095192,35.3251382774195,35.3602714538574,0.285662140571985,36.2208938598633,34.165470123291
2006,12,35.1937143113249,35.2289423087831,35.2885513305664,0.306897999615254,35.9813232421875,34.116641998291
2007,1,35.3337059166212,35.3431479131642,35.3648490905762,0.247482495734823,35.9401245117188,33.9793090820312
2007,2,35.2710386495607,35.2535501037949,35.2778701782227,0.25809092381678,35.7646408081055,33.6359748840332
2007,3,34.5523516130044,34.6057285900222,34.7972030639648,0.60172973463978,36.0576171875,32.6181831359863
2007,4,34.2749224686833,34.3394879381881,34.3775749206543,0.68258766115069,35.9706420898438,32.6456489562988
2007,5,34.143846940414,34.2316553568172,34.3256950378418,0.591308667969404,35.7661666870117,32.8089218139648
2007,6,34.6594694800354,34.708256536351,34.7697372436523,0.592688110795296,36.1690101623535,32.8623313903809
2007,7,35.1270212690252,35.1487915402367,35.2580337524414,0.454894833513965,36.0469360351562,33.1568336486816
2007,8,34.9254656642638,34.9832809111983,35.1054420471191,0.497088339023289,35.990478515625,33.0606994628906
2007,9,34.8513154631974,34.8676224954253,34.9391174316406,0.370456406792525,35.912654876709,32.9142112731934
2007,10,34.7465406216965,34.8068176527811,34.8948631286621,0.441281265401863,35.845516204834,33.1446266174316
2007,11,34.333138249107,34.3759049230443,34.3989372253418,0.390143468843402,35.9645385742188,33.0011901855469
2007,12,34.688246280272,34.7051070322737,34.6736030578613,0.433423807611309,35.9111289978027,33.4284477233887
2008,1,34.8685117595923,34.8852865139559,34.912410736084,0.348870511103403,36.3307609558105,33.1553077697754
2008,2,34.991949813632,35.023028458401,35.0535583496094,0.331734483259842,35.9294395446777,33.2041397094727
2008,3,34.9672457704278,34.9851927040007,35.0047302246094,0.336036111943401,35.9523315429688,33.0896949768066
2008,4,34.7844326462298,34.8436283437615,35.0230407714844,0.605219436802269,35.978271484375,32.5312042236328
2008,5,34.6435887045711,34.693767338234,34.7705001831055,0.647571734127055,35.9034996032715,32.5861396789551
2008,6,34.9050756446913,34.9631354610271,35.0306701660156,0.458562082448395,35.8073654174805,33.2682266235352
2008,7,35.00119947842,35.0747143868139,35.0978126525879,0.39748381281599,36.1873207092285,33.5016937255859
2008,8,35.0621409637275,35.1508203360201,35.1069679260254,0.51012185195516,36.1705360412598,33.2728042602539
2008,9,34.9367232867579,35.0274162259876,35.0062561035156,0.473144706220077,36.1903762817383,33.742790222168
